account_age,account_created_utc,link_karma,comment_karma,ups,num_comments,image_provided,reciprocate,exchange,text_length,label
7525280.0,1409782840.0,1,68,0,4,0,0,0,80,no_pizza
11992410.0,1405314276.0,82,71,2,2,0,0,0,33,no_pizza
94876657.0,1322427142.0,644,26724,1,0,0,0,0,40,no_pizza
82596608.0,1334692836.0,258,5927,6,2,0,0,0,32,no_pizza
109033812.0,1308253925.0,1909,3116,1,0,0,0,0,58,no_pizza
41958489.0,1375325196.0,4526,2905,1,11,0,0,0,126,no_pizza
115380896.0,1301887433.0,85,5310,4,2,0,1,0,93,no_pizza
79952881.0,1337303111.0,234,410,0,0,0,0,0,51,no_pizza
91192944.0,1326041268.0,667,783,3,2,0,0,0,30,no_pizza
91498800.0,1325733186.0,388,157,3,1,0,0,0,119,no_pizza
70869210.0,1346356094.0,1,479,5,2,0,1,0,78,no_pizza
21060540.0,1396145078.0,1267,1894,5,0,0,0,0,33,no_pizza
138319660.0,1278867054.0,161,917,5,3,0,0,0,28,no_pizza
65174205.0,1351974488.0,1,120,4,3,0,1,0,131,no_pizza
83415921.0,1333706755.0,766,589,4,1,1,0,0,89,no_pizza
45956682.0,1371154415.0,11,823,1,1,0,0,0,91,no_pizza
93278611.0,1323827488.0,16985,5580,15,13,0,1,0,75,no_pizza
50663317.0,1366398192.0,336,566,3,1,0,0,0,54,no_pizza
75587568.0,1341464370.0,329,293,6,3,0,1,0,116,no_pizza
17384036.0,1399664347.0,104,275,3,1,0,0,0,21,no_pizza
56003526.0,1361040570.0,946,6569,5,7,0,1,0,29,no_pizza
94361920.0,1322671797.0,5972,29208,0,0,0,0,0,40,no_pizza
95555318.0,1321477378.0,773,17834,1,0,0,0,0,95,no_pizza
38809581.0,1378208073.0,653,13613,4,0,0,0,0,72,no_pizza
29599572.0,1387406107.0,541,38,0,4,0,1,0,68,no_pizza
83638822.0,1333333016.0,3634,1731,1,0,0,1,0,116,no_pizza
99188991.0,1317766777.0,26,187,1,0,0,0,0,144,no_pizza
54248713.0,1362701470.0,49,481,15,3,0,0,0,62,no_pizza
6724387.0,1410225527.0,1,112,2,8,0,1,0,54,no_pizza
105640923.0,1311304683.0,2871,11385,9,0,0,0,0,43,no_pizza
37526662.0,1379388447.0,39,144,1,0,0,0,0,118,no_pizza
82724818.0,1334165694.0,10193,745,0,4,0,0,0,40,no_pizza
73431775.0,1343455473.0,38,1042,1,2,0,0,0,13,no_pizza
18665839.0,1398213168.0,664,1140,1,1,0,0,0,19,no_pizza
57094667.0,1359779257.0,232,898,1,0,0,1,0,74,no_pizza
34287319.0,1382584673.0,13,2673,6,0,0,0,0,64,no_pizza
25073476.0,1391797741.0,336,434,0,0,0,1,0,71,no_pizza
39329408.0,1377527805.0,35,211,2,0,0,0,0,142,no_pizza
27203083.0,1389634400.0,1293,1869,18,5,1,1,0,215,no_pizza
36205004.0,1380598121.0,9,330,0,4,0,0,0,83,no_pizza
74131773.0,1342665828.0,731,350,3,8,0,0,1,144,no_pizza
60674868.0,1356120149.0,5186,8295,1,0,0,0,0,115,no_pizza
40372625.0,1376420410.0,1,198,1,3,0,0,0,26,no_pizza
118343288.0,1298446799.0,17158,10508,2,0,0,0,1,185,no_pizza
44699469.0,1372087520.0,656,342,0,0,0,0,0,47,no_pizza
8641068.0,1408145554.0,35,252,1,0,0,1,0,69,no_pizza
72717489.0,1344065817.0,518,3822,0,1,0,1,0,53,no_pizza
31516228.0,1385266849.0,1,85,2,3,0,0,0,92,no_pizza
96522190.0,1320259204.0,642,3289,27,7,0,0,0,111,no_pizza
48473594.0,1368306208.0,217,71,0,0,0,0,0,111,no_pizza
28851877.0,1387914555.0,613,3367,0,4,0,0,0,18,no_pizza
101610407.0,1315150125.0,1218,6406,0,0,0,0,0,109,no_pizza
32204426.0,1384550606.0,7,145,2,0,0,0,0,201,no_pizza
57882038.0,1358818009.0,1,45,0,0,0,1,0,194,no_pizza
82674757.0,1334021546.0,45,478,0,0,0,0,0,125,no_pizza
14432576.0,1402262509.0,144,575,4,2,0,0,0,142,no_pizza
48912410.0,1367782413.0,277,328,0,2,0,0,0,18,no_pizza
78967255.0,1337722944.0,128,2418,4,0,0,0,0,36,no_pizza
26940890.0,1389746262.0,1777,6135,0,0,0,0,0,99,no_pizza
8887931.0,1407790384.0,732,2885,2,0,0,0,0,58,no_pizza
24413253.0,1392263491.0,3506,7450,14,2,0,0,1,58,no_pizza
5916276.0,1410756503.0,39,4646,2,0,0,0,0,92,no_pizza
102287044.0,1314354366.0,113,12135,5,4,0,1,0,93,no_pizza
78376876.0,1338237831.0,3786,35184,1,1,0,0,0,24,no_pizza
77071049.0,1339541270.0,7729,54224,0,0,0,1,0,284,no_pizza
32405124.0,1384206793.0,159,192,1,0,0,0,0,70,no_pizza
100353914.0,1316257002.0,4560,6376,0,0,0,0,0,72,no_pizza
67817530.0,1348781524.0,15,1687,0,2,0,0,0,80,no_pizza
56248371.0,1360297492.0,27,923,2,0,0,1,0,43,no_pizza
25719685.0,1390817068.0,75,757,18,0,0,1,0,196,no_pizza
160537119.0,1255996448.0,20,834,1,0,0,0,0,64,no_pizza
18976004.0,1397536518.0,1,36,7,0,0,0,0,25,no_pizza
29095006.0,1387406107.0,541,38,2,0,0,1,0,104,no_pizza
41178992.0,1375287989.0,2433,1131,12,2,0,0,0,132,no_pizza
55467810.0,1360993089.0,502,1186,0,0,0,0,0,17,no_pizza
31359669.0,1385091505.0,1,113,4,0,1,0,0,208,no_pizza
107309590.0,1309140278.0,5,6319,41,9,0,0,0,199,no_pizza
48150740.0,1368290989.0,267,71,2,0,0,1,0,76,no_pizza
66335192.0,1350100763.0,71,208,1,0,0,1,0,175,no_pizza
89267966.0,1327158587.0,311,1469,0,0,0,1,0,77,no_pizza
17705900.0,1398710492.0,63,5101,6,5,0,1,0,92,no_pizza
72663618.0,1343750623.0,1,62,1,0,0,0,0,63,no_pizza
10696439.0,1405703475.0,46,7412,2,3,0,0,0,84,no_pizza
103008468.0,1313359452.0,5,613,2,0,0,0,0,205,no_pizza
21707606.0,1394654294.0,9,44,1,0,0,0,0,38,no_pizza
64619900.0,1351737769.0,28,956,1,0,0,0,0,79,no_pizza
66710465.0,1349647160.0,51,191,1,2,0,0,0,73,no_pizza
71544730.0,1344810380.0,1,113,2,2,0,0,0,17,no_pizza
77082202.0,1339268473.0,4,11406,1,0,0,0,0,43,no_pizza
16934375.0,1399411568.0,63,1126,0,0,0,0,0,100,no_pizza
85340358.0,1330998949.0,2861,436,4,2,0,0,0,45,no_pizza
70038778.0,1346300043.0,35919,48594,0,0,0,0,0,89,no_pizza
105413004.0,1310924179.0,260,3969,4,0,0,0,0,72,no_pizza
53161148.0,1363149179.0,522,621,4,5,0,1,0,66,no_pizza
48055373.0,1368252742.0,1734,125,2,0,0,0,0,19,no_pizza
35818688.0,1380468167.0,1,8406,5,0,0,1,0,83,no_pizza
69990427.0,1346295064.0,229,15,2,0,0,0,0,39,no_pizza
48317543.0,1367958199.0,315,11153,1,0,1,0,0,31,no_pizza
91488843.0,1324786501.0,1425,1845,1,1,0,0,0,60,no_pizza
25443381.0,1390831297.0,1,77,10,1,0,0,0,54,no_pizza
55281072.0,1360993089.0,502,1186,5,0,0,0,0,27,no_pizza
37918065.0,1378355822.0,158,13292,8,0,0,0,0,116,no_pizza
83089892.0,1333181349.0,3049,1187,2,0,0,0,0,63,no_pizza
103833009.0,1312433078.0,11,1156,2,0,0,0,0,61,no_pizza
115430619.0,1300835057.0,289,40,4,0,0,0,0,110,no_pizza
37490034.0,1378775414.0,17905,182,2,0,0,0,0,18,no_pizza
27233108.0,1389027602.0,96,235,2,1,0,1,0,39,no_pizza
27990397.0,1388265237.0,14,192,2,0,0,1,0,130,no_pizza
74441262.0,1341811029.0,6,143,2,0,0,0,0,95,no_pizza
50946821.0,1365299579.0,321,2451,2,1,0,0,0,181,no_pizza
10860549.0,1405378712.0,564,225,0,0,0,0,0,43,no_pizza
75429085.0,1340773056.0,2082,916,14,4,0,0,0,215,no_pizza
205798220.0,1210394476.0,201,164,0,0,0,0,0,66,no_pizza
64920880.0,1351260086.0,3929,1177,0,0,0,0,0,76,no_pizza
31562441.0,1384616619.0,2866,5993,14,2,0,0,0,17,no_pizza
87750270.0,1328426673.0,278,1212,0,0,0,0,0,8,no_pizza
103510041.0,1312661067.0,183,2344,0,0,0,0,0,158,no_pizza
85942762.0,1330223098.0,1234,239,0,0,0,0,0,49,no_pizza
104876802.0,1311286761.0,4,69,1,0,0,0,0,32,no_pizza
55691031.0,1360469716.0,1458,1700,0,0,0,0,0,16,no_pizza
38120072.0,1378039513.0,312,14474,4,0,0,0,0,87,no_pizza
110209822.0,1305943275.0,7680,11146,0,0,0,1,0,78,no_pizza
88686399.0,1327429202.0,13972,7710,0,0,0,0,0,26,no_pizza
46983489.0,1369121688.0,89,1202,1,0,0,0,0,31,no_pizza
91698140.0,1324401331.0,1,2267,0,1,0,0,0,31,no_pizza
71356404.0,1344736327.0,876,1817,0,0,0,1,0,64,no_pizza
55034545.0,1361051954.0,1343,36,0,0,0,0,0,71,no_pizza
39217988.0,1376857559.0,279,298,0,0,0,0,0,129,no_pizza
111475063.0,1304560558.0,130,130,3,0,0,0,0,77,no_pizza
40685593.0,1375340857.0,261,3906,2,1,0,0,0,59,no_pizza
25206706.0,1390817068.0,75,757,2,0,0,1,0,133,no_pizza
75417067.0,1340605520.0,1,1100,0,0,0,0,0,67,no_pizza
21175473.0,1394845155.0,1354,386,4,1,0,0,0,50,no_pizza
30309832.0,1385702841.0,216,56,3,0,0,0,0,102,no_pizza
86804695.0,1329188631.0,5,2364,1,3,0,0,0,53,no_pizza
86348397.0,1329626016.0,2688,1508,7,2,0,0,0,19,no_pizza
90988893.0,1324985496.0,2287,2052,1,0,0,1,0,121,no_pizza
68677007.0,1347265102.0,440,115,1,3,0,0,0,49,no_pizza
10276589.0,1405653179.0,1,55,9,0,0,0,0,36,no_pizza
54438450.0,1361485817.0,23,199,0,0,0,0,0,85,no_pizza
151916089.0,1264007482.0,7,189,1,0,0,1,0,90,no_pizza
146940759.0,1268980868.0,30,9828,10,7,0,0,0,126,no_pizza
62127037.0,1353790854.0,13412,555,0,0,0,0,0,41,no_pizza
27996215.0,1387914555.0,613,3367,6,0,0,1,0,128,no_pizza
94339104.0,1321570983.0,2230,1272,3,0,0,0,0,78,no_pizza
103755484.0,1312151398.0,531,113,2,0,0,0,0,63,no_pizza
77102166.0,1338763776.0,2027,618,1,3,0,0,0,41,no_pizza
58335818.0,1357523945.0,101,2274,0,0,0,0,0,28,no_pizza
86867314.0,1328988731.0,6170,7043,1,0,0,0,0,39,no_pizza
100040866.0,1315806819.0,573,161,0,0,0,0,0,27,no_pizza
84221306.0,1331624343.0,2064,13220,0,2,0,0,0,40,no_pizza
125438496.0,1290406745.0,23,1730,1,0,0,0,0,58,no_pizza
112130605.0,1303707547.0,91,1064,3,0,0,0,0,70,no_pizza
84772103.0,1331061687.0,249,1277,1,0,0,0,0,97,no_pizza
56738108.0,1359092498.0,140,903,0,0,0,0,0,35,no_pizza
76545876.0,1339284349.0,2367,3115,1,0,0,1,0,58,no_pizza
47517341.0,1368306208.0,217,71,1,0,0,0,0,45,no_pizza
110514528.0,1305237871.0,345,82,9,0,0,0,0,52,no_pizza
21528383.0,1394223886.0,20,662,5,0,0,0,0,156,no_pizza
50471009.0,1365278393.0,77,108,0,0,0,0,0,68,no_pizza
37582270.0,1378161079.0,24,612,3,0,0,0,0,82,no_pizza
109792836.0,1305943275.0,7680,11146,1,0,0,0,0,69,no_pizza
85775488.0,1329960427.0,9473,10563,1,0,0,0,0,67,no_pizza
198550143.0,1217184252.0,29,844,1,0,0,0,0,90,no_pizza
23652841.0,1392078375.0,46,493,2,0,0,0,0,87,no_pizza
41469252.0,1374254045.0,126,28,1,0,0,0,0,36,no_pizza
31888624.0,1383768259.0,9176,12190,0,0,0,0,1,127,no_pizza
112488463.0,1303157594.0,3233,17673,2,0,0,0,0,69,no_pizza
6545517.0,1409094678.0,96,854,9,2,0,0,0,60,no_pizza
122626348.0,1292964563.0,3960,20606,7,1,0,0,0,248,no_pizza
88982941.0,1326606815.0,4834,1934,2,0,0,0,0,67,no_pizza
103700558.0,1311885607.0,284,758,5,0,0,0,0,59,no_pizza
79773374.0,1335810241.0,7115,16251,0,0,0,0,0,130,no_pizza
51126583.0,1364455665.0,109,591,8,1,0,0,0,52,no_pizza
45345054.0,1370226928.0,90,529,0,0,0,0,0,58,no_pizza
24987843.0,1390583395.0,45,40,1,0,0,0,0,66,no_pizza
11751274.0,1403817289.0,646,2776,5,1,0,0,0,125,no_pizza
48779181.0,1366783705.0,1775,9896,14,8,0,0,0,54,no_pizza
85021491.0,1330477558.0,1017,2111,9,0,0,1,0,93,no_pizza
47362816.0,1368128084.0,49,124,2,0,0,1,0,106,no_pizza
21678466.0,1393804806.0,1,32,0,0,0,1,0,27,no_pizza
83925104.0,1331554937.0,21,647,0,0,0,1,0,49,no_pizza
109788760.0,1305688072.0,39,1308,1,0,0,1,1,141,no_pizza
35551369.0,1379923046.0,236,418,1,0,0,0,0,35,no_pizza
83004322.0,1332455072.0,5371,15181,2,0,0,0,0,16,no_pizza
42522488.0,1372913833.0,335,3089,2,0,0,0,0,60,no_pizza
80717621.0,1334716484.0,71,177,2,1,0,0,0,38,no_pizza
51158266.0,1364263094.0,1,889,0,0,0,0,0,29,no_pizza
66351599.0,1349066937.0,4990,9808,1,0,0,0,0,23,no_pizza
52547766.0,1362870084.0,1,53,3,0,0,0,0,70,no_pizza
99543327.0,1315873375.0,1930,1458,1,0,0,0,0,600,no_pizza
14155199.0,1401255684.0,15,243,3,2,0,0,0,43,no_pizza
96351164.0,1319059082.0,3568,6386,2,0,0,0,0,32,no_pizza
95239511.0,1320170476.0,1094,207,1,0,0,0,0,35,no_pizza
96955798.0,1318451175.0,951,8924,1,1,0,0,0,49,no_pizza
23147768.0,1392254211.0,3,857,1,0,0,0,1,71,no_pizza
182740380.0,1232653954.0,2996,26403,3,0,0,0,0,62,no_pizza
62181212.0,1353189576.0,620,7687,0,0,0,0,0,69,no_pizza
44825270.0,1370503334.0,5229,52402,5,0,0,0,0,28,no_pizza
86882961.0,1328426673.0,278,1212,1,0,0,0,0,59,no_pizza
72999715.0,1342299850.0,70,2758,2,2,0,0,0,98,no_pizza
89109720.0,1326175553.0,1281,95,25,5,0,0,0,60,no_pizza
50540094.0,1364700246.0,225,215,0,0,0,1,0,94,no_pizza
48976117.0,1366262493.0,300,1253,1,0,0,0,0,16,no_pizza
42080266.0,1373150050.0,58,1390,0,0,0,0,0,31,no_pizza
109223513.0,1306005880.0,240,4579,3,1,0,0,0,165,no_pizza
75840893.0,1339387200.0,203,88,9,2,0,0,0,116,no_pizza
70663551.0,1344557756.0,1436,2305,1,0,1,0,0,185,no_pizza
48718408.0,1366496411.0,3795,31127,4,0,0,0,0,250,no_pizza
33917425.0,1381286102.0,2901,1319,4,2,0,0,0,87,no_pizza
18646149.0,1396556465.0,720,9525,0,7,0,0,0,18,no_pizza
64813736.0,1350353042.0,891,5732,3,1,0,0,0,42,no_pizza
50363812.0,1364799949.0,1,272,0,0,0,1,0,68,no_pizza
83625656.0,1331526755.0,959,5544,0,2,1,1,1,198,no_pizza
35229362.0,1379923046.0,236,418,0,0,0,0,0,27,no_pizza
84034937.0,1331113472.0,1838,2161,6,0,0,0,0,60,no_pizza
109242873.0,1305903785.0,306,1089,0,0,0,0,0,30,no_pizza
101444300.0,1313698971.0,2174,1569,0,5,0,0,0,47,no_pizza
44408202.0,1370734017.0,1,439,0,0,0,0,0,41,no_pizza
79041090.0,1336098692.0,1953,2902,2,3,0,0,0,44,no_pizza
24537579.0,1390587739.0,1,457,4,0,0,0,0,47,no_pizza
22623269.0,1392445291.0,2,725,3,0,0,0,0,140,no_pizza
93899710.0,1321164321.0,62,1179,6,2,0,0,0,96,no_pizza
23647592.0,1391412231.0,2435,112,2,2,0,0,1,149,no_pizza
126502826.0,1288555636.0,2321,6862,4,0,0,0,0,358,no_pizza
15223762.0,1399831554.0,1,65,2,0,0,0,0,21,no_pizza
82351215.0,1332703334.0,677,11000,0,0,0,0,0,82,no_pizza
92766103.0,1322287093.0,435,1474,0,1,0,0,0,27,no_pizza
48265758.0,1366786387.0,2588,1457,1,0,0,0,0,49,no_pizza
36692809.0,1378355822.0,158,13292,1,0,0,0,0,41,no_pizza
32637970.0,1382390321.0,8074,3793,23,16,0,0,0,30,no_pizza
88298845.0,1326681961.0,1,106,7,4,0,0,0,39,no_pizza
70824878.0,1344153872.0,163,779,6,0,0,0,0,23,no_pizza
50272822.0,1364700246.0,225,215,1,0,0,0,0,120,no_pizza
55801483.0,1359170316.0,1159,1307,1,0,0,0,0,53,no_pizza
21701091.0,1393270506.0,2031,33,0,0,0,0,0,39,no_pizza
13648688.0,1401308049.0,1,139,0,0,0,1,0,61,no_pizza
48803858.0,1366152439.0,85,33,0,0,0,0,0,304,no_pizza
44978594.0,1369976754.0,11105,10304,3,2,0,0,0,32,no_pizza
10121821.0,1404773063.0,21,54,1,1,0,0,0,99,no_pizza
30302232.0,1384586221.0,1,1227,2,3,0,0,0,21,no_pizza
35355768.0,1379529101.0,1188,484,0,0,0,0,0,78,no_pizza
50547511.0,1364333354.0,1,493,1,0,0,0,0,58,no_pizza
95004299.0,1319874765.0,1,1476,9,0,0,0,0,45,no_pizza
40817167.0,1374059417.0,772,2923,1,5,0,0,0,82,no_pizza
53785483.0,1361088791.0,455,37,4,1,0,0,0,198,no_pizza
22115029.0,1392753865.0,1,131,2,0,0,0,0,108,no_pizza
39819769.0,1375048965.0,156,331,1,0,0,0,0,76,no_pizza
83541120.0,1331321085.0,1,47,13,8,0,1,0,86,no_pizza
74763086.0,1340046380.0,2717,15325,13,3,0,0,0,87,no_pizza
14115467.0,1400684735.0,29,354,1,0,0,0,0,65,no_pizza
92103983.0,1322691032.0,272,3037,3,0,0,0,1,41,no_pizza
122062177.0,1292731088.0,24,123,2,0,0,0,0,94,no_pizza
65142241.0,1349647160.0,51,191,1,0,0,0,0,33,no_pizza
73556864.0,1341231167.0,232,1241,0,0,0,0,0,42,no_pizza
102130531.0,1312596497.0,1676,3321,2,0,0,1,0,60,no_pizza
61361870.0,1353359374.0,262,3979,0,4,0,1,0,124,no_pizza
85618284.0,1329101888.0,9,688,0,0,0,0,0,116,no_pizza
58667464.0,1356048308.0,1190,2015,0,1,0,1,0,79,no_pizza
69975892.0,1344736327.0,876,1817,1,0,0,1,0,34,no_pizza
45172888.0,1369533389.0,1,94,1,0,0,0,0,66,no_pizza
31427000.0,1383278781.0,1343,4984,1,0,0,0,0,84,no_pizza
61184675.0,1353506849.0,3567,978,5,1,0,0,1,136,no_pizza
71473499.0,1343216565.0,1114,2110,5,0,0,0,0,205,no_pizza
11963565.0,1402688427.0,540,4035,1,0,0,0,0,10,no_pizza
68449242.0,1346187576.0,1749,7473,2,0,0,0,0,49,no_pizza
85810579.0,1328826114.0,2402,3434,2,0,0,1,0,101,no_pizza
71601539.0,1343035011.0,572,7241,2,0,0,1,0,87,no_pizza
38561391.0,1376060902.0,2180,533,16,3,0,0,0,123,no_pizza
63922430.0,1350695862.0,2409,4298,0,0,0,1,0,100,no_pizza
65049026.0,1349566461.0,1284,472,3,0,0,0,0,104,no_pizza
80428012.0,1334175333.0,253,45,6,0,0,0,0,42,no_pizza
74839669.0,1339758026.0,1005,6696,2,0,0,0,0,40,no_pizza
13724267.0,1400873212.0,6,977,4,2,0,0,0,133,no_pizza
48713285.0,1365882419.0,18,566,5,0,0,0,0,324,no_pizza
103942812.0,1310609345.0,2848,1337,4,1,0,1,0,36,no_pizza
73890499.0,1340658607.0,79,460,0,0,0,0,0,14,no_pizza
110061368.0,1304485161.0,36,1155,0,0,0,0,0,63,no_pizza
32656531.0,1381884248.0,15,151,0,0,0,1,0,61,no_pizza
74991455.0,1339546393.0,186,3367,0,0,0,1,0,52,no_pizza
106915868.0,1307621315.0,272,219,1,0,0,0,0,19,no_pizza
45495687.0,1369030732.0,33,29,2,0,0,0,0,84,no_pizza
16383265.0,1398141744.0,798,766,2,3,0,0,0,68,no_pizza
27620820.0,1386904176.0,4,122,2,0,0,0,0,31,no_pizza
20108727.0,1394410230.0,34,231,1,1,0,0,0,100,no_pizza
51368423.0,1363144797.0,1481,5140,4,0,0,0,0,47,no_pizza
25742434.0,1388722676.0,4587,12551,5,0,0,0,0,67,no_pizza
50280373.0,1364170689.0,7,54,2,4,0,0,0,23,no_pizza
95383208.0,1319065463.0,4010,6383,2,0,0,0,0,74,no_pizza
54069044.0,1360378624.0,26,1556,3,0,0,0,0,124,no_pizza
44737247.0,1369702531.0,1654,7040,4,0,0,0,0,132,no_pizza
47694959.0,1366744400.0,66,162,3,0,0,0,0,49,no_pizza
87565505.0,1326873362.0,454,2809,1,0,0,0,0,66,no_pizza
67161759.0,1347263934.0,1,1008,11,6,0,0,0,36,no_pizza
71993917.0,1342384875.0,15,310,2,0,0,1,0,35,no_pizza
36347810.0,1378030939.0,5453,9566,2,0,0,0,0,91,no_pizza
14716679.0,1399658908.0,2,259,2,0,0,0,0,33,no_pizza
32475398.0,1381884248.0,15,151,1,1,0,0,1,113,no_pizza
42281838.0,1372076760.0,229,2445,1,9,1,0,0,41,no_pizza
87517977.0,1326830091.0,93726,17207,0,0,0,0,0,163,no_pizza
95732619.0,1318613235.0,762,12582,3,2,0,0,0,130,no_pizza
22979941.0,1391359619.0,1979,2525,3,0,0,0,0,63,no_pizza
92683371.0,1321655595.0,2,557,22,7,1,0,0,209,no_pizza
63144466.0,1351190215.0,1,302,0,3,0,0,0,162,no_pizza
119968292.0,1294344986.0,92,310,3,0,0,0,0,101,no_pizza
44484355.0,1369814027.0,1043,705,0,12,0,1,0,67,no_pizza
63969472.0,1350319838.0,46845,35778,0,1,0,1,0,121,no_pizza
102820237.0,1311462655.0,82,885,0,0,0,1,0,103,no_pizza
87935526.0,1326338936.0,4768,2295,0,0,0,0,0,51,no_pizza
24590686.0,1389680686.0,110,82,1,0,0,0,0,77,no_pizza
40698146.0,1373569519.0,89,32,24,0,0,0,0,48,no_pizza
91838504.0,1322427211.0,507,32864,0,0,0,0,0,17,no_pizza
25695883.0,1388561463.0,4268,8821,1,0,0,0,0,59,no_pizza
68358050.0,1345890782.0,6650,7460,2,5,0,0,0,92,no_pizza
11434423.0,1402808189.0,2339,3217,9,15,1,0,0,242,no_pizza
125972967.0,1288248969.0,28,97,6,0,0,0,0,46,no_pizza
74658955.0,1339546393.0,186,3367,0,0,0,0,0,27,no_pizza
36955000.0,1377245780.0,1,26,1,0,0,0,0,136,no_pizza
74982103.0,1339217380.0,3746,6931,8,0,0,0,0,44,no_pizza
21969861.0,1392225992.0,1,282,0,0,0,0,0,46,no_pizza
40134573.0,1374059417.0,772,2923,1,0,0,0,0,36,no_pizza
45885212.0,1368306208.0,217,71,0,0,0,0,0,87,no_pizza
68530283.0,1345653699.0,483,2723,0,0,0,0,0,73,no_pizza
52031876.0,1362151328.0,1482,296,0,3,0,1,0,31,no_pizza
107381390.0,1306800248.0,11640,7700,0,0,0,0,0,125,no_pizza
112233606.0,1301887433.0,85,5310,2,0,0,0,0,106,no_pizza
87977539.0,1326136565.0,1916,765,0,0,0,0,0,52,no_pizza
116928142.0,1297178692.0,3033,833,1,10,0,0,0,38,no_pizza
57302667.0,1356783949.0,273,2388,3,0,0,0,0,197,no_pizza
74967425.0,1339117038.0,1729,602,2,0,0,1,0,204,no_pizza
35726270.0,1378355822.0,158,13292,0,0,0,0,0,45,no_pizza
52273877.0,1361801918.0,28,255,0,1,0,0,0,49,no_pizza
87568574.0,1326459590.0,1,154,4,1,0,1,0,61,no_pizza
10663971.0,1403358723.0,90,229,3,1,0,1,0,49,no_pizza
95660919.0,1318356843.0,4617,47955,9,0,0,0,0,44,no_pizza
73437727.0,1340576538.0,1,66,1,0,0,0,0,71,no_pizza
9692195.0,1404321374.0,1,176,4,0,0,0,0,73,no_pizza
86204630.0,1327800404.0,33,1687,2,0,0,0,0,16,no_pizza
72104170.0,1341892423.0,1208,8128,4,0,0,0,0,35,no_pizza
96397156.0,1317598501.0,1805,1621,2,0,0,1,0,36,no_pizza
27923918.0,1386065866.0,308,2903,19,4,0,0,0,116,no_pizza
43801917.0,1370152404.0,12,1216,5,2,0,0,0,143,no_pizza
66043215.0,1347908395.0,63,1922,2,0,0,0,0,13,no_pizza
21847599.0,1392094285.0,275,396,4,2,1,0,0,123,no_pizza
81495933.0,1332438551.0,28,26415,1,0,0,0,0,71,no_pizza
119487211.0,1294447175.0,1637,6551,1,0,0,0,0,55,no_pizza
104517315.0,1309416424.0,6,3418,28,16,0,0,0,76,no_pizza
27988860.0,1385942262.0,509,1330,3,0,0,0,0,126,no_pizza
85098129.0,1328830475.0,6929,6710,2,2,0,0,1,145,no_pizza
34687287.0,1379241032.0,92,590,0,0,0,0,0,77,no_pizza
91339554.0,1322586770.0,888,3722,4,0,0,0,0,68,no_pizza
48834539.0,1365089130.0,2132,16328,1,5,0,0,0,52,no_pizza
86453745.0,1327463368.0,17,767,0,0,0,0,0,58,no_pizza
50708647.0,1363206093.0,626,4035,0,0,0,0,0,45,no_pizza
57976013.0,1355931652.0,1,248,2,0,0,0,0,77,no_pizza
49266776.0,1364639981.0,1695,8992,3,0,0,0,0,144,no_pizza
76634784.0,1337249226.0,8478,933,1,0,0,0,0,16,no_pizza
97739412.0,1316127770.0,3763,87,4,3,0,0,0,126,no_pizza
78381207.0,1335480845.0,1343,22888,2,0,0,0,0,52,no_pizza
122615265.0,1291238957.0,2,5286,2,0,0,1,0,78,no_pizza
63408665.0,1350445052.0,2453,3725,0,0,1,0,0,119,no_pizza
68603505.0,1345246353.0,1542,2235,0,0,0,0,0,46,no_pizza
24123204.0,1389722385.0,822,6484,12,3,0,0,0,91,no_pizza
106344940.0,1307500603.0,2210,7690,1,4,1,0,0,114,no_pizza
151612600.0,1262232424.0,3034,672,5,1,0,1,0,58,no_pizza
147364832.0,1266477217.0,18,506,6,2,0,1,0,68,no_pizza
58763115.0,1355076424.0,224,4894,2,0,0,0,0,82,no_pizza
36514623.0,1377314297.0,316,266,4,0,0,0,0,113,no_pizza
85398523.0,1328426673.0,278,1212,12,0,0,0,0,12,no_pizza
91750517.0,1322073075.0,3318,4197,3,0,0,1,0,95,no_pizza
31123182.0,1382649928.0,1,484,2,0,0,1,0,76,no_pizza
43952487.0,1369814027.0,1043,705,3,0,0,1,0,57,no_pizza
64578688.0,1349186610.0,151,3254,3,4,0,1,0,41,no_pizza
45459071.0,1368306208.0,217,71,2,0,0,0,0,62,no_pizza
37901831.0,1375849963.0,160,482,5,0,0,0,0,56,no_pizza
80506502.0,1333241432.0,169,118,3,4,0,0,0,36,no_pizza
21177685.0,1392564965.0,224,888,3,0,0,0,1,24,no_pizza
102302302.0,1311404576.0,860,1954,1,0,0,0,0,54,no_pizza
18748960.0,1394948449.0,1,347,3,1,0,0,0,90,no_pizza
75685548.0,1337993505.0,3,33,4,0,1,0,1,143,no_pizza
22317025.0,1391359619.0,1979,2525,1,0,0,1,0,103,no_pizza
93380178.0,1320277522.0,7648,2072,0,0,0,0,0,51,no_pizza
78776887.0,1334872964.0,3530,3707,2,0,0,1,0,68,no_pizza
151733349.0,1261916294.0,376,2418,14,12,0,0,0,54,no_pizza
91816211.0,1321832216.0,2247,6962,1,0,0,0,0,56,no_pizza
73330440.0,1340272269.0,428,5087,2,2,0,0,0,104,no_pizza
53708465.0,1359892057.0,407,828,3,0,1,0,1,54,no_pizza
55527708.0,1358071175.0,259,736,1,0,0,1,0,55,no_pizza
111698926.0,1301887433.0,85,5310,2,0,0,1,0,114,no_pizza
